-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.580498,-56.121625
-15.601411,-56.097892
-15.601411,-56.097892
-15.539585,-56.043044
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.586125,-56.029934
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.584075,-56.029877
-15.601411,-56.097892
-15.539520,-56.043044
-15.622897,-56.083108
-15.602355,-56.108563
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.645423,-56.024949
-15.587212,-56.048066
-15.583179,-56.095305
-15.564453,-56.023756
-15.554680,-56.035315
-15.601411,-56.097892
-15.608484,-56.117150
-15.553833,-56.083941
-15.560099,-56.024609
-15.567018,-56.026263
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-21.416723,-45.977194
-15.601411,-56.097892
-15.655825,-56.061235
-15.579267,-56.030468
-15.601411,-56.097892
-15.606726,-56.087957
-15.601411,-56.097892
-15.601411,-56.097892
-15.539271,-56.042678
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.535915,-56.074766
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-22.229877,-54.741168
-15.601411,-56.097892
-15.601411,-56.097892
-23.319857,-46.218255
-15.612491,-56.129810
-15.580016,-56.084836
-15.572204,-56.027249
-15.601411,-56.097892
-15.564505,-56.023758
-15.580169,-56.093871
-15.601411,-56.097892
-15.601411,-56.097892
-15.566648,-56.059326
-15.601411,-56.097892
-15.588597,-56.135765
-15.600892,-56.108123
-15.562635,-56.053754
-15.601411,-56.097892
-15.601411,-56.097892
-15.584749,-56.088236
-15.601411,-56.097892
-15.554681,-56.047689
-15.648759,-55.981037
-15.601411,-56.097892
-15.554681,-56.047689
-15.644047,-55.998862
-15.601411,-56.097892
-15.601411,-56.097892
-15.574477,-56.046470
-23.319642,-46.218044
-15.602763,-56.065228
-15.601411,-56.097892
-15.605217,-56.114313
-15.562635,-56.053754
-15.548892,-56.045094
-15.601411,-56.097892
-15.601411,-56.097892
-15.613637,-56.081041
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.580724,-56.087317
-15.607530,-56.114654
-11.940866,-61.992013
-15.633861,-56.057963
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-7.185740,-48.203958
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.577241,-56.083735
-15.601411,-56.097892
-15.559382,-56.029928
-15.603215,-56.125417
-7.471125,-38.934917
-15.601411,-56.097892
-15.662319,-56.059585
-15.567767,-56.118395
-15.601411,-56.097892
-15.585609,-56.100959
-15.642705,-56.021929
-15.576094,-56.043570
-21.417111,-45.978390
-15.601411,-56.097892
-15.601411,-56.097892
-15.563552,-56.108606
-15.601411,-56.097892
-15.562733,-56.112995
-15.593664,-56.097640
-15.601411,-56.097892
-15.591368,-56.114073
-15.648918,-55.992155
-14.685693,-52.353252
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.597478,-56.111097
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.556300,-56.043554
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.591027,-56.095387
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.668726,-56.088682
-15.601411,-56.097892
-15.603349,-56.113352
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.564345,-56.050670
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.608484,-56.117150
-15.547962,-56.075830
-15.601411,-56.097892
-5.111409,-42.753267
-15.601411,-56.097892
-15.562212,-56.018836
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.600374,-56.109256
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.585425,-56.113892
-15.601411,-56.097892
-19.923260,-43.968109
-15.574397,-56.032335
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.541409,-56.069572
-15.605169,-56.113169
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.621521,-56.161669
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.568817,-56.095789
-15.601411,-56.097892
-15.582216,-56.096279
-15.581415,-56.097020
-15.601411,-56.097892
-15.607530,-56.114654
-15.583839,-56.030653
-15.601411,-56.097892
-15.579247,-56.030478
-15.601411,-56.097892
-15.554681,-56.047689
-15.655825,-56.061235
-15.540200,-56.066881
-15.609476,-56.044509
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.603409,-56.114240
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.627275,-56.073760
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.616568,-56.132168
-15.601411,-56.097892
-15.601411,-56.097892
-15.587495,-56.089451
-15.609859,-56.116479
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.601411,-56.097892
-15.607530,-56.114654
-15.608006,-56.025635
-15.601411,-56.097892
-15.601411,-56.097892
-15.542149,-56.065902
-15.553416,-56.030244
-15.567018,-56.026263
-15.608735,-55.995956
-15.553833,-56.083941
-29.835235,-51.137298
